Gene ID	Gene Name	g3_g1.p-value	g3_g1.log2foldchange	g3_g2.p-value	g3_g2.log2foldchange
ENSG00000130193	THEM6	0.273391357202177	0.4	0.0707908859319186	0.4
ENSG00000130201		NA	0.1	NA	0.1
ENSG00000130202	NECTIN2	NA	-0.1	NA	-0.2
ENSG00000130203	APOE	NA	-0.3	NA	-0.3
ENSG00000130204	TOMM40	0.693050649716958	-0.1	0.798345818308349	-0.1
ENSG00000130208	APOC1	NA	-0.1	NA	-0.2
ENSG00000130222	GADD45G	0.579749624094561	-0.2	0.00563155832366565	-0.6
ENSG00000130224	LRCH2	NA	0	NA	0
ENSG00000130226	DPP6	NA	0.2	NA	0.2
ENSG00000130227	XPO7	0.955340837513609	0	0.734156097747968	0.1
ENSG00000130234	ACE2	NA	0	NA	0
ENSG00000130244	FAM98C	0.922283918312996	0	0.626550914023878	-0.1
ENSG00000130254	SAFB2	0.622329156192138	0.1	0.980706023197837	0
ENSG00000130255	RPL36	0.985443890443806	0	0.880565560688377	0
ENSG00000130270	ATP8B3	0.998391750224756	0	0.814534657236174	-0.1
ENSG00000130283	GDF1	NA	0	NA	0
ENSG00000130287	NCAN	NA	0	NA	0
ENSG00000130294	KIF1A	NA	0	NA	0
ENSG00000130299	GTPBP3	0.765394691179479	0.1	0.939887686562235	0
ENSG00000130300	PLVAP	NA	0	NA	0
ENSG00000130303	BST2	0.947664585998545	0.1	0.368804182612109	0.2
ENSG00000130304	SLC27A1	0.947816668522488	0.1	0.98593404268436	0
ENSG00000130305	NSUN5	0.633692312812455	-0.1	0.913424110638482	0
ENSG00000130307	USHBP1	0.907159597730678	0.1	0.908467318119794	0
ENSG00000130309	COLGALT1	0.802839725581032	0.1	0.595250830444584	0.1
ENSG00000130311	DDA1	0.995630990418853	0	0.552806589346652	-0.1
ENSG00000130312	MRPL34	0.125652517103671	0.2	0.00433047722698204	0.3
ENSG00000130313	PGLS	0.693280950330568	0.1	0.112274460877987	0.2
ENSG00000130332	LSM7	0.928173327459853	0	0.853162308757664	0.1
ENSG00000130338	TULP4	0.998391750224756	0	0.907293363793486	0
ENSG00000130340	SNX9	0.98804774558474	0	0.180855996452124	-0.3
ENSG00000130347	RTN4IP1	0.995156438740615	0	0.797821660239692	0.1
ENSG00000130348	QRSL1	0.987043315618023	0	0.675888532562701	0.1
ENSG00000130349	MTRES1	0.999675679338352	0	0.900842107617467	0
ENSG00000130363	RSPH3	0.85933796449721	0.1	0.323605048568181	0.2
ENSG00000130368	MAS1	0.828726216715207	-0.2	0.942746801581909	0
ENSG00000130377	ACSBG2	NA	0	NA	0
ENSG00000130382	MLLT1	0.742115642159049	-0.2	0.781936425545449	-0.1
ENSG00000130383	FUT5	NA	-0.1	NA	-0.2
ENSG00000130385	BMP15	NA	0	NA	0
ENSG00000130396	AFDN	0.844486033303478	-0.1	0.886149813161833	-0.1
ENSG00000130402	ACTN4	0.725849160272941	0.1	0.220552715154048	0.2
ENSG00000130413	STK33	0.947664585998545	0.1	0.882878589068541	-0.1
ENSG00000130414	NDUFA10	0.977345908207503	0	0.814534657236174	0
ENSG00000130427	EPO	NA	0	NA	0
ENSG00000130429	ARPC1B	0.785012016410563	-0.1	0.804616987031034	0
ENSG00000130433	CACNG6	NA	0	NA	0
ENSG00000130449	ZSWIM6	0.775473765337199	-0.1	0.964098086941042	0
ENSG00000130475	FCHO1	0.925036321383138	-0.1	0.905570716786389	0
ENSG00000130477	UNC13A	NA	-0.1	NA	-0.2
ENSG00000130479	MAP1S	0.272813771063931	0.3	0.168255700508623	0.3
ENSG00000130487	KLHDC7B	0.338093405167342	-0.3	0.904640960543211	0
ENSG00000130489		0.977345908207503	0	0.753717501093916	0.1
ENSG00000130508	PXDN	NA	-0.4	NA	-0.2
ENSG00000130511	SSBP4	0.0910783834435033	-0.4	0.264851588850442	-0.3
ENSG00000130513	GDF15	NA	0	NA	0
ENSG00000130517	PGPEP1	0.297393825444522	0.2	0.0358637749288923	0.3
ENSG00000130518	IQCN	0.0267533784214035	0.6	0.612285245279313	0.2
ENSG00000130520	LSM4	0.971737223608661	0	0.237393629569411	0.2
ENSG00000130522	JUND	0.794713232453479	-0.2	0.0111243934666307	-0.5
ENSG00000130528	HRC	NA	0	NA	0
ENSG00000130529	TRPM4	0.924883017579491	-0.1	0.765885072743129	-0.1
ENSG00000130538	OR11H1	NA	0	NA	0
ENSG00000130540	SULT4A1	NA	0	NA	0
ENSG00000130544	ZNF557	0.977345908207503	0	0.848952972910588	-0.1
ENSG00000130545	CRB3	0.960854057996165	-0.1	0.603777212911099	-0.2
ENSG00000130558	OLFM1	NA	0	NA	0
ENSG00000130559	CAMSAP1	0.784287227007493	0.2	0.496770262063093	0.2
ENSG00000130560	UBAC1	0.868333351857239	-0.1	0.713816202888497	-0.1
ENSG00000130561	SAG	0.88301712607963	0.1	0.795802678076359	-0.1
ENSG00000130584	ZBTB46	0.566190315323613	-0.3	0.549993770020066	-0.2
ENSG00000130589	HELZ2	0.793142956397765	-0.1	0.568280937444559	-0.2
ENSG00000130590	SAMD10	0.884645597078373	0.1	0.610295651067052	0.2
ENSG00000130592	LSP1	0.794713232453479	-0.1	0.731722877262516	0.1
ENSG00000130595	TNNT3	NA	-0.2	NA	0
ENSG00000130598	TNNI2	NA	0	NA	0
ENSG00000130600	H19	NA	0	NA	0
ENSG00000130612	CYP2G1P	NA	0	NA	0
ENSG00000130635	COL5A1	NA	-0.2	NA	-0.1
ENSG00000130638	ATXN10	0.875505491090817	0.1	0.123342956328193	0.2
ENSG00000130640	TUBGCP2	0.947101070188726	0	0.612542055735299	0.1
ENSG00000130643	CALY	NA	0.1	NA	0
ENSG00000130649	CYP2E1	NA	-0.1	NA	0
ENSG00000130653	PNPLA7	0.991310397973616	0	0.917665864292314	0
ENSG00000130656	HBZ	NA	0	NA	0
ENSG00000130669	PAK4	0.633692312812455	-0.2	0.982822964971688	0
ENSG00000130675	MNX1	NA	0	NA	0
ENSG00000130684	ZNF337	0.867844816108615	0.1	0.850747857503733	-0.1
ENSG00000130695	CEP85	0.99771093802587	0	0.860647952711679	-0.1
ENSG00000130699	TAF4	0.985254644466208	0	0.818986938988194	0.1
ENSG00000130700	GATA5	NA	0	NA	0
ENSG00000130701	RBBP8NL	NA	0	NA	0
ENSG00000130702	LAMA5	NA	-0.1	NA	-0.1
ENSG00000130703	OSBPL2	0.714425974913418	-0.1	0.276788171856753	-0.2
ENSG00000130706	ADRM1	0.811124860439955	0.1	0.766485841393508	0.1
ENSG00000130707	ASS1	NA	-0.1	NA	0
ENSG00000130711	PRDM12	NA	0	NA	0
ENSG00000130713	EXOSC2	0.782179272563235	0.1	0.876276969780022	0
ENSG00000130714	POMT1	0.245450124223057	0.2	0.427725364218731	0.1
ENSG00000130717	UCK1	0.577107393882131	0.2	0.503161232144558	0.2
ENSG00000130720	FIBCD1	NA	0	NA	0
ENSG00000130723		0.844486033303478	0.1	0.824267009642209	0
ENSG00000130724	CHMP2A	0.858588030425551	0.1	0.460771844393379	0.1
ENSG00000130725	UBE2M	0.924634604977559	-0.1	0.814330295433014	-0.1
ENSG00000130726	TRIM28	0.852046126604883	-0.1	0.624275221826817	-0.1
ENSG00000130731	METTL26	0.844486033303478	0.1	0.607701186362027	0.1
ENSG00000130733	YIPF2	0.694471904156373	-0.2	0.732078226261547	-0.1
ENSG00000130734	ATG4D	0.745737846002439	-0.2	0.744469741299561	-0.1
ENSG00000130741	EIF2S3	0.925006254944519	0	0.975237003455541	0
ENSG00000130748	TMEM160	0.992069615066387	0	0.777952540377253	0.1
ENSG00000130749	ZC3H4	0.977267133775328	0	0.408540992904164	0.2
ENSG00000130751	NPAS1	NA	0.2	NA	0.1
ENSG00000130755	GMFG	0.889196613188046	-0.1	0.680214260608291	0.1
ENSG00000130758	MAP3K10	NA	0	0.62293984085316	0.2
ENSG00000130762	ARHGEF16	NA	0	NA	0
ENSG00000130764	LRRC47	0.472911631326968	-0.2	0.580193259833629	-0.1
ENSG00000130766	SESN2	0.111882585002597	-0.5	0.00070439865488647	-0.7
ENSG00000130768	SMPDL3B	NA	0	NA	0.1
ENSG00000130770	ATP5IF1	0.869195124198066	-0.1	0.99615932178194	0
ENSG00000130772	MED18	0.98494523493386	0	0.436944437760182	0.2
ENSG00000130775	THEMIS2	0.999735932446497	0	0.67191621887696	0.1
ENSG00000130779	CLIP1	0.306849218315518	0.2	0.248294813194564	0.1
ENSG00000130783	CCDC62	0.542426320722787	0.3	0.909963298603536	0.1
ENSG00000130787	HIP1R	0.710166236014132	-0.1	0.309383436002984	-0.2
ENSG00000130803	ZNF317	0.388478499744503	0.3	0.741814301991588	0.1
ENSG00000130810	PPAN	0.174954333224623	-0.4	0.653566741961199	-0.2
ENSG00000130811	EIF3G	0.788923633731558	0.1	0.603157363912559	0.1
ENSG00000130812	ANGPTL6	NA	0.1	NA	0.1
ENSG00000130813	SHFL	0.844486033303478	0.1	0.394301584809809	0.1
ENSG00000130816	DNMT1	0.871290369765606	0.1	0.411372451754316	0.1
ENSG00000130818	ZNF426	0.314035918404838	-0.2	0.243890659819139	-0.2
ENSG00000130821	SLC6A8	NA	0.1	NA	0
ENSG00000130822	PNCK	NA	0	NA	0
ENSG00000130826	DKC1	0.662296348535843	0.1	0.50071290810062	0.2
ENSG00000130827	PLXNA3	0.730584828190296	0.2	0.558936300916175	0.1
ENSG00000130829	DUSP9	NA	0	NA	0
ENSG00000130830	MPP1	0.710734325561462	0.2	0.425295729541117	0.2
ENSG00000130844	ZNF331	0.647502903001125	-0.3	0.00177730487820307	-0.7
ENSG00000130856	ZNF236	0.929580029753634	0	0.795906732399838	0.1
ENSG00000130876	SLC7A10	NA	0	NA	0
ENSG00000130881	LRP3	NA	0	NA	0
ENSG00000130921	C12orf65	0.951635883890848	0	0.937338888281904	0
ENSG00000130935	NOL11	0.824944001000979	0.1	0.914600194550105	0
ENSG00000130939	UBE4B	0.959981623440731	0	0.663247265200804	0.1
ENSG00000130940	CASZ1	0.957282192396029	-0.1	0.289278683096276	-0.3
ENSG00000130943	PKDREJ	NA	0.1	NA	0.1
ENSG00000130948	HSD17B3	NA	-0.1	NA	-0.1
ENSG00000130950	NUTM2F	NA	0	NA	0
ENSG00000130956	HABP4	0.813427913527933	-0.2	0.063238325226267	-0.4
ENSG00000130957	FBP2	NA	0	NA	0
ENSG00000130958	SLC35D2	0.752284743019948	-0.2	0.778339699610576	-0.1
ENSG00000130962	PRRG1	NA	0	NA	-0.1
ENSG00000130985	UBA1	0.929210269126694	0	0.394301584809809	0.1
ENSG00000130988	RGN	NA	0.2	NA	0.1
ENSG00000130997	POLN	0.997821374657063	0	0.967868735993503	0
ENSG00000131002	TXLNGY	0.234733047361732	0.3	0.0395984953763922	0.3
ENSG00000131007	TTTY9B	NA	0	NA	0
ENSG00000131013	PPIL4	0.797000972180906	0.1	0.480517071092157	-0.1
ENSG00000131015	ULBP2	NA	-0.4	NA	-0.3
ENSG00000131016	AKAP12	0.94775577965362	0.1	0.996322782579117	0
ENSG00000131018	SYNE1	0.545438134039667	0.1	0.542675161324915	0.1
ENSG00000131019	ULBP3	NA	0.2	NA	0.2
ENSG00000131023	LATS1	0.299888652743234	0.2	0.864181367966304	0
ENSG00000131037	EPS8L1	NA	0	NA	0
ENSG00000131042	LILRB2	NA	0.3	NA	0.1
ENSG00000131043	AAR2	0.924721718614936	-0.1	0.386210753083597	-0.2
ENSG00000131044	TTLL9	NA	0.3	NA	0.2
ENSG00000131050	BPIFA2	NA	0	NA	0
ENSG00000131051	RBM39	0.811461907267184	0.1	0.260819527133468	-0.2
ENSG00000131055	COX4I2	NA	0	NA	0
ENSG00000131059	BPIFA3	NA	0	NA	0
ENSG00000131061	ZNF341	0.932828069989406	0.1	0.995325115205251	0
ENSG00000131067	GGT7	0.995630990418853	0	0.814534657236174	-0.1
ENSG00000131068	DEFB118	NA	0	NA	0
ENSG00000131069	ACSS2	0.977345908207503	0	0.996322782579117	0
ENSG00000131080	EDA2R	NA	0.2	NA	0
ENSG00000131089	ARHGEF9	0.958129754443655	0	0.775747447785031	0.1
ENSG00000131094	C1QL1	NA	0	NA	0
ENSG00000131095	GFAP	NA	-0.3	NA	-0.3
ENSG00000131096	PYY	NA	0	NA	0
ENSG00000131097	HIGD1B	NA	0.1	NA	0.1
ENSG00000131100	ATP6V1E1	0.87015575732652	0.1	0.930251258360272	0
ENSG00000131115	ZNF227	0.99888858997662	0	0.498437473723781	-0.1
ENSG00000131116	ZNF428	0.628172101990935	0.1	0.722061669792594	0.1
ENSG00000131126	TEX101	0.997821374657063	0	0.942746801581909	0
ENSG00000131127	ZNF141	0.912061076614903	-0.1	0.930523746781126	0
ENSG00000131142	CCL25	NA	0	NA	0.1
ENSG00000131143	COX4I1	0.978161840277547	0	0.41294862193198	-0.1
ENSG00000131148	EMC8	0.68112693324885	0.2	0.250815692941959	0.2
ENSG00000131149	GSE1	0.682460355455051	-0.2	0.451257332815814	-0.2
ENSG00000131152		NA	0	NA	0
ENSG00000131153	GINS2	0.514964883785709	-0.3	0.830281057913352	-0.1
ENSG00000131165	CHMP1A	0.502299198676558	-0.1	0.980706023197837	0
ENSG00000131171	SH3BGRL	0.92919520821458	-0.1	0.924316847261788	0
ENSG00000131174	COX7B	0.961644070150459	0	0.89647741825538	0
ENSG00000131183	SLC34A1	NA	0	NA	0
ENSG00000131187	F12	NA	0	NA	-0.1
ENSG00000131188	PRR7	0.0455372662697701	-0.5	0.128015704989438	-0.4
ENSG00000131196	NFATC1	0.895739809340809	-0.1	0.750541470668214	-0.1
ENSG00000131203	IDO1	NA	0	NA	0
ENSG00000131233	GJA9	NA	0.1	NA	0
ENSG00000131236	CAP1	0.97634379913468	0	0.212398042371733	0.1
ENSG00000131238	PPT1	0.781118490945736	-0.1	0.809808689490984	-0.1
ENSG00000131242	RAB11FIP4	0.832541899536345	-0.1	0.144312137035231	-0.2
ENSG00000131263	RLIM	0.979923318962916	0	0.209963894765401	-0.2
ENSG00000131264	CDX4	NA	0	NA	0
ENSG00000131269	ABCB7	0.813314910219045	0.1	0.493237050024471	0.1
ENSG00000131323	TRAF3	0.646626769229997	0.2	0.749433395175393	0.1
ENSG00000131351	HAUS8	0.902345078167741	0.1	0.974275574581471	0
ENSG00000131355	ADGRE3	NA	0.1	NA	0.1
ENSG00000131368	MRPS25	0.566977857417493	0.1	0.241787931213094	0.2
ENSG00000131370	SH3BP5	0.767697426503186	0.2	0.129257064270168	0.3
ENSG00000131373	HACL1	0.699039232103382	0.1	0.438319749874581	0.1
ENSG00000131374	TBC1D5	0.772747155386337	0.1	0.367877516970587	0.1
ENSG00000131375	CAPN7	0.977345908207503	0	0.652566531746752	-0.1
ENSG00000131378	RFTN1	0.695417248507214	-0.1	0.224174455436603	-0.2
ENSG00000131379	C3orf20	NA	0.1	NA	0
ENSG00000131381	RBSN	0.830991772796097	0.1	0.781570040018947	-0.1
ENSG00000131386	GALNT15	NA	0.2	NA	0.2
ENSG00000131389	SLC6A6	0.998391750224756	0	0.980525154724894	0
ENSG00000131398	KCNC3	NA	-0.2	NA	-0.2
ENSG00000131400	NAPSA	NA	-0.1	NA	0.1
ENSG00000131401	NAPSB	NA	0	NA	0.1
ENSG00000131408	NR1H2	0.987858357799358	0	0.281844505117688	-0.2
ENSG00000131409	LRRC4B	NA	-0.1	NA	-0.1
ENSG00000131435	PDLIM4	NA	0	NA	0
ENSG00000131437	KIF3A	0.604210131969651	0.1	0.365451846369205	0.1
ENSG00000131446	MGAT1	0.813265732567625	0.1	0.23771915633976	0.2
ENSG00000131459	GFPT2	NA	-0.2	NA	-0.1
ENSG00000131462	TUBG1	0.977345908207503	0	0.980525154724894	0
ENSG00000131467	PSME3	0.544603333752798	0.1	0.15175175216268	0.1
ENSG00000131469	RPL27	0.943310582670737	0	0.960371111644465	0
ENSG00000131470	PSMC3IP	NA	0.1	NA	0.2
ENSG00000131471	AOC3	NA	-0.1	NA	-0.1
ENSG00000131473	ACLY	0.717996087255305	0.1	0.17530247736617	0.2
ENSG00000131475	VPS25	0.69110437830154	-0.1	0.404755272387211	-0.1
ENSG00000131477	RAMP2	NA	0	NA	0
ENSG00000131480	AOC2	NA	0	NA	0.1
ENSG00000131482	G6PC1	NA	0.1	NA	-0.2
ENSG00000131484		NA	0.1	NA	0
ENSG00000131495	NDUFA2	0.987408122069103	0	0.818815012468341	0
ENSG00000131503	ANKHD1	0.925066444915861	0.1	0.676069411349515	-0.1
ENSG00000131504	DIAPH1	0.25729271880031	-0.2	0.764385673534977	-0.1
ENSG00000131507	NDFIP1	0.845916743444603	0.1	0.847556018346189	0
ENSG00000131508	UBE2D2	0.804117639557098	-0.1	0.87146954523438	0
ENSG00000131538	TTTY6	NA	0	NA	0
ENSG00000131548	TTTY6B	NA	0	NA	0
ENSG00000131558	EXOC4	0.768799724845385	0.1	0.473530824781	0.1
ENSG00000131584	ACAP3	0.322746523529932	-0.3	0.0319138332194743	-0.4
ENSG00000131591	C1orf159	0.995630990418853	0	0.692597166762258	-0.1
ENSG00000131620	ANO1	NA	0	NA	0
ENSG00000131626	PPFIA1	0.92731330863004	-0.1	0.995702740872415	0
ENSG00000131634	TMEM204	0.99771093802587	0	0.400932125630949	0.2
ENSG00000131650	KREMEN2	NA	0	NA	0
ENSG00000131652	THOC6	0.741396001643478	0.1	0.111173378078325	0.2
ENSG00000131653	TRAF7	0.91711949573573	-0.1	0.867864249130037	0
ENSG00000131668	BARX1	NA	0	NA	0
ENSG00000131669	NINJ1	0.875480251403922	-0.1	0.0556862823652164	-0.3
ENSG00000131686	CA6	0.323988428420561	-0.4	0.0548024093977235	-0.5
ENSG00000131697	NPHP4	0.987749365276244	0	0.929583533078745	0
ENSG00000131711	MAP1B	0.714372024850094	0.2	0.890700702962152	0.1
ENSG00000131721	RHOXF2	NA	0	NA	0
ENSG00000131724	IL13RA1	NA	-0.1	NA	-0.2
ENSG00000131725	WDR44	0.997821374657063	0	0.758332105506481	0.1
ENSG00000131730	CKMT2	NA	0.2	NA	0.1
ENSG00000131732	ZCCHC9	0.622808630291073	-0.2	0.518236205922647	-0.1
ENSG00000131737	KRT34	NA	0	NA	0
ENSG00000131738	KRT33B	NA	0	NA	0
ENSG00000131746	TNS4	NA	-0.2	NA	-0.3
ENSG00000131747	TOP2A	0.343517977800488	-0.3	0.0805952703268803	-0.4
ENSG00000131748	STARD3	0.804876605308132	0.1	0.604705874112731	0.1
ENSG00000131759	RARA	0.56737804489401	-0.2	0.218718855405984	-0.3
ENSG00000131771	PPP1R1B	NA	0.1	NA	0.1
ENSG00000131773	KHDRBS3	NA	0	NA	0
ENSG00000131778	CHD1L	0.698317075132162	0.1	0.173167533885348	0.2
ENSG00000131779	PEX11B	0.736865751079153	0.1	0.0576795891181398	0.3
ENSG00000131781	FMO5	0.991310397973616	0	0.921404267979623	0
ENSG00000131788	PIAS3	0.63597537209611	0.1	0.425745248549309	0.2
ENSG00000131791	PRKAB2	0.971617579870436	0	0.411372451754316	0.2
ENSG00000131797	CLUHP3	0.948276823405339	0.1	0.930510825422945	0
ENSG00000131808	FSHB	NA	0	NA	0
ENSG00000131828	PDHA1	0.902428338633199	0.1	0.439615591648012	0.1
ENSG00000131831	RAI2	NA	-0.2	NA	-0.2
ENSG00000131844	MCCC2	0.874790862579941	-0.1	0.876276969780022	0
ENSG00000131845	ZNF304	0.922499710529809	-0.1	0.769037213659888	-0.1
ENSG00000131848	ZSCAN5A	0.236028188684727	0.4	0.124845787511207	0.4
ENSG00000131849	ZNF132	NA	0	NA	0
ENSG00000131864	USP29	NA	0.1	NA	0
ENSG00000131871	SELENOS	0.22547949104963	-0.2	0.130656723740648	-0.2
ENSG00000131873	CHSY1	0.914331366554034	-0.1	0.71455186263436	-0.1
ENSG00000131876	SNRPA1	0.880835986801658	0.1	0.743848342441832	-0.1
ENSG00000131885	KRT17P1	NA	0.1	NA	0
ENSG00000131899	LLGL1	0.52297660366816	-0.3	0.385769010830044	-0.3
ENSG00000131910	NR0B2	NA	0	NA	0
ENSG00000131914	LIN28A	0.990928211928818	0	0.969640142211455	0
ENSG00000131931	THAP1	0.00012091305512737	0.6	5.42559888647718e-05	0.5
ENSG00000131941	RHPN2	NA	0.2	NA	0
ENSG00000131943	C19orf12	0.976081715363568	0	0.329763059227309	0.2
ENSG00000131944	FAAP24	0.998556167851819	0	0.986795766297045	0
ENSG00000131951	LRRC9	NA	0	NA	0
ENSG00000131966	ACTR10	0.25978108340525	0.2	0.153170187397917	0.2
ENSG00000131969	ABHD12B	NA	0.2	NA	0.2
ENSG00000131979	GCH1	0.482262089980839	-0.2	0.573825441339324	-0.1
ENSG00000131981	LGALS3	0.807465033560981	-0.1	0.9395514687304	0
ENSG00000131982	UBE2L2	NA	0	NA	0
ENSG00000132000	PODNL1	NA	0	NA	0
ENSG00000132002	DNAJB1	0.106952617748826	-0.3	0.00146286116148266	-0.5
ENSG00000132003	ZSWIM4	NA	-0.3	NA	-0.5
ENSG00000132004	FBXW9	0.940301898643019	0.1	0.721448943689817	0.1
ENSG00000132005	RFX1	0.977426071714452	0	0.605542878922158	0.2
ENSG00000132010	ZNF20	NA	0.2	NA	0.4
ENSG00000132016	BRME1	NA	-0.1	NA	-0.1
ENSG00000132017	DCAF15	0.575100286833231	-0.3	0.246920816607921	-0.3
ENSG00000132024	CC2D1A	0.70943288989599	-0.2	0.995902576765159	0
ENSG00000132026	RTBDN	NA	0	NA	-0.1
ENSG00000132031	MATN3	NA	0	NA	0
ENSG00000132109	TRIM21	0.404414129654622	0.2	0.280269116212352	0.2
ENSG00000132122	SPATA6	0.889623816425986	0.1	0.732857723579662	0.1
ENSG00000132128	LRRC41	0.94775577965362	-0.1	0.726780020399626	0.1
ENSG00000132141	CCT6B	0.45691815287658	-0.3	0.123941634272515	-0.4
ENSG00000132153	DHX30	0.842931475007503	0.1	0.833700777086755	0
ENSG00000132155	RAF1	0.662296348535843	0.1	0.961056801962932	0
ENSG00000132164	SLC6A11	NA	0.4	NA	0.3
ENSG00000132170	PPARG	0.502299198676558	-0.3	0.278384859318865	-0.3
ENSG00000132182	NUP210	0.891914404450236	-0.1	0.819549528880352	0
ENSG00000132185	FCRLA	NA	0	NA	0
ENSG00000132196	HSD17B7	0.543036705010251	-0.2	0.21193864217135	-0.2
ENSG00000132199	ENOSF1	0.989681808390698	0	0.749180232038261	0.1
ENSG00000132204	LINC00470	NA	0.1	NA	0.3
ENSG00000132205	EMILIN2	0.93754445167037	0.1	0.718650669074975	0.1
ENSG00000132207	SLX1A	NA	0	NA	0
ENSG00000132254	ARFIP2	0.767031309870369	0.1	0.860867455259061	0
ENSG00000132256	TRIM5	0.661539685022433	0.2	0.238260336690075	0.3
ENSG00000132259	CNGA4	NA	0	NA	0
ENSG00000132274	TRIM22	0.962027286856645	0	0.929583533078745	0
ENSG00000132275	RRP8	0.98236156437775	0	0.607342751274149	-0.1
ENSG00000132286	TIMM10B	0.955901130279743	0	0.537363915461342	-0.1
ENSG00000132294	EFR3A	0.106603897249821	0.2	0.0613018578103489	0.2
ENSG00000132297	HHLA1	NA	0.1	NA	0
ENSG00000132300	PTCD3	0.904581457306783	0	0.91277440933045	0
ENSG00000132305	IMMT	0.806990534226661	0.1	0.323025256423997	0.1
ENSG00000132313	MRPL35	0.890757925563402	-0.1	0.796733313131559	-0.1
ENSG00000132321	IQCA1	NA	-0.2	NA	-0.1
ENSG00000132323	ILKAP	0.338093405167342	0.2	0.244578377869663	0.1
ENSG00000132326	PER2	0.867538961123823	0.1	0.474682215156713	-0.2
ENSG00000132329	RAMP1	NA	-0.2	NA	-0.2
ENSG00000132330	SCLY	0.929580029753634	0.1	0.869625517839614	-0.1
ENSG00000132334	PTPRE	0.96556716774282	0	0.730776060894052	-0.1
ENSG00000132341	RAN	0.99677527810077	0	0.960839995779447	0
ENSG00000132356	PRKAA1	0.465565438866388	0.2	0.826400769306445	0
ENSG00000132357	CARD6	0.874790862579941	0.1	0.701842205685945	0.1
ENSG00000132359	RAP1GAP2	0.898364897715544	-0.1	0.68896915055288	0.1
ENSG00000132361	CLUH	0.952048488319115	0.1	0.913633572671575	0
ENSG00000132376	INPP5K	0.868208417663432	-0.1	0.458613828754845	-0.1
ENSG00000132382	MYBBP1A	0.984494052899041	0	0.878272151566693	0
ENSG00000132383	RPA1	0.89073402932361	0.1	0.227777103432736	0.2
ENSG00000132386	SERPINF1	0.908192388256117	-0.1	0.814712166771112	-0.1
ENSG00000132388	UBE2G1	0.510581007573542	0.2	0.626726262749713	0.1
ENSG00000132394	EEFSEC	0.815770630834125	-0.1	0.976914435726223	0
ENSG00000132405	TBC1D14	0.988156841743322	0	0.978833752826533	0
ENSG00000132406	TMEM128	0.977345908207503	0	0.77683745581023	0.1
ENSG00000132423	COQ3	0.77430149846073	-0.2	0.613142522832991	-0.2
ENSG00000132424	PNISR	0.118772680300972	0.2	0.162635092717706	0.1
ENSG00000132429	POPDC3	NA	0	NA	0
ENSG00000132432	SEC61G	0.788462822443763	0.1	0.770260879628219	0.1
ENSG00000132434	LANCL2	0.912395518869917	-0.1	0.150540767052275	-0.3
ENSG00000132436	FIGNL1	0.00226985982586398	0.6	0.000347711316497374	0.6
ENSG00000132437	DDC	NA	0	NA	0
ENSG00000132446	FTHL17	NA	0	NA	0
ENSG00000132463	GRSF1	0.22547949104963	0.2	0.0828629291449084	0.2
ENSG00000132464	ENAM	NA	0	NA	-0.1
ENSG00000132465	JCHAIN	NA	-0.1	NA	-0.2
ENSG00000132466	ANKRD17	0.834606745958726	-0.1	0.790825089991803	0
ENSG00000132467	UTP3	0.588690720121208	0.2	0.516868754175595	0.2
ENSG00000132470	ITGB4	NA	0	NA	-0.2
ENSG00000132471	WBP2	0.211987692000125	-0.2	0.168255700508623	-0.1
ENSG00000132475	H3-3B	0.000458164341918545	-0.5	0.00012455298901089	-0.5
ENSG00000132478	UNK	0.947101070188726	0	0.908760976338465	0
ENSG00000132481	TRIM47	0.865670190433862	0.1	0.538438324415041	0.2
ENSG00000132485	ZRANB2	0.927725431080469	0	0.370486939112205	0.1
ENSG00000132507	EIF5A	0.510581007573542	0.2	0.58071259880556	0.1
ENSG00000132510	KDM6B	0.192066568429199	-0.4	0.00735571304027235	-0.4
ENSG00000132514	CLEC10A	NA	0	NA	0
ENSG00000132517	SLC52A1	0.88043552990546	-0.1	0.891845060789883	-0.1
ENSG00000132518	GUCY2D	NA	0	NA	0
ENSG00000132522	GPS2	0.819776585917341	0.1	0.945397436744052	0
ENSG00000132530	XAF1	0.985443890443806	0	0.718341840649393	0.1
ENSG00000132535	DLG4	NA	-0.2	0.831801406252915	-0.1
ENSG00000132541	RIDA	0.4728007636003	0.3	0.0368655703141965	0.4
ENSG00000132549	VPS13B	0.88162771536838	0.1	0.621927869725423	-0.1
ENSG00000132554	RGS22	NA	-0.1	NA	-0.1
ENSG00000132561	MATN2	0.646350707117951	-0.2	0.810152043933439	-0.1
ENSG00000132563	REEP2	0.931420620446828	-0.1	0.910511745897207	-0.1
ENSG00000132570	PCBD2	0.991310397973616	0	0.674900703501409	0.1
ENSG00000132581	SDF2	0.998391750224756	0	0.485132695817929	-0.1
ENSG00000132589	FLOT2	0.917842848368724	-0.1	0.559704572634152	0.1
ENSG00000132591	ERAL1	0.922499710529809	0.1	0.285888021323589	0.2
ENSG00000132600	PRMT7	0.824106664482958	0.1	0.420326515291204	0.2
ENSG00000132603	NIP7	0.607020823641862	0.1	0.426054460063652	0.1
ENSG00000132604	TERF2	0.914399294880368	0.1	0.974943511097305	0
ENSG00000132612	VPS4A	0.421213375714445	0.1	0.459884771511444	0.1
ENSG00000132613	MTSS2	NA	0	NA	-0.2
