Gene ID	Gene Name	g4_g1.p-value	g4_g1.log2foldchange	g5_g2.p-value	g5_g2.log2foldchange	g6_g3.p-value	g6_g3.log2foldchange	g8_g7.p-value	g8_g7.log2foldchange
ENSG00000132423	COQ3	0.730123219354752	-0.1	0.999991435582463	0	0.895967008904004	-0.1	0.998739987861482	0.1
ENSG00000132424	PNISR	0.000119152590109602	-0.3	0.999991435582463	-0.2	0.653789271414743	-0.1	0.998739987861482	0
ENSG00000132429	POPDC3	0.846076019830169	-0.1	0.999991435582463	0.1	0.99461838874643	0	0.998852863974661	0
ENSG00000132432	SEC61G	9.05544130481327e-07	-0.5	0.999991435582463	0.1	0.156625802737474	-0.2	0.855722339303623	-0.3
ENSG00000132434	LANCL2	0.854285896745388	0.1	0.999991435582463	0.2	0.23920630205644	0.3	0.825787717775711	0.4
ENSG00000132436	FIGNL1	6.84178284343852e-06	0.6	0.999991435582463	0.1	0.735665903286866	-0.2	0.998852863974661	0
ENSG00000132437	DDC	NA	0	0.999991435582463	-0.2	NA	0	0.998739987861482	0
ENSG00000132446	FTHL17	NA	0	NA	0	NA	0	NA	0
ENSG00000132463	GRSF1	0.668203503015247	0.1	0.999991435582463	-0.1	0.994657232516796	0	0.998739987861482	-0.2
ENSG00000132464	ENAM	NA	0	NA	0	NA	0	NA	0
ENSG00000132465	JCHAIN	NA	0	NA	0	NA	0	NA	0
ENSG00000132466	ANKRD17	0.99604818705554	0	0.999991435582463	0	0.696901710131402	-0.1	0.988547665088556	0.2
ENSG00000132467	UTP3	0.208946618523071	0.2	0.999991435582463	-0.1	0.650087669569134	-0.1	0.998852863974661	0
ENSG00000132470	ITGB4	0.0474827150004357	-0.6	0.558831016794025	-0.7	0.512887030328912	-0.3	0.545388663435238	-0.7
ENSG00000132471	WBP2	0.208322978975636	-0.2	0.999991435582463	-0.2	0.9476934503052	-0.1	0.602771214957238	-0.4
ENSG00000132475	H3-3B	0.966562632356058	0	0.999991435582463	-0.1	0.872326148048529	-0.1	0.998739987861482	-0.1
ENSG00000132478	UNK	0.797813987075857	-0.1	0.999991435582463	-0.1	0.714089631890509	-0.2	0.841875508570351	-0.3
ENSG00000132481	TRIM47	NA	0	0.999991435582463	-0.3	NA	-0.1	0.998739987861482	0
ENSG00000132485	ZRANB2	0.328665556356012	0.1	0.999991435582463	0	0.982381757779635	0	0.934263256073889	0.2
ENSG00000132507	EIF5A	0.590183208375005	-0.1	0.999991435582463	0.1	0.194218474405815	0.3	0.998739987861482	-0.2
ENSG00000132510	KDM6B	0.0657596351723184	-0.4	0.999991435582463	0	0.79133252147518	0.2	0.998739987861482	-0.2
ENSG00000132514	CLEC10A	NA	0	NA	0	NA	0	NA	0
ENSG00000132517	SLC52A1	NA	0	NA	0	NA	0	NA	-0.2
ENSG00000132518	GUCY2D	NA	0	NA	0	NA	0	NA	0
ENSG00000132522	GPS2	0.14464283508615	0.4	0.999991435582463	0	0.983974147446553	0	0.933338538312294	0.4
ENSG00000132530	XAF1	NA	0	NA	0	NA	0	NA	0
ENSG00000132535	DLG4	0.0462385078285348	-0.3	0.951522330763036	-0.4	0.00494078313334136	-0.4	0.454811574532569	-0.6
ENSG00000132541	RIDA	0.940963930339439	0	0.999991435582463	-0.1	0.848751824639888	0.1	0.998739987861482	-0.1
ENSG00000132549	VPS13B	0.828858977886181	0.1	0.999991435582463	0.2	0.82339761015341	0.1	0.998739987861482	0
ENSG00000132554	RGS22	NA	0	NA	0	NA	0	NA	0
ENSG00000132561	MATN2	0.00035965557699102	-0.6	0.000151030512945827	1.4	0.992592616740193	0	1.37906163407411e-08	1.7
ENSG00000132563	REEP2	0.175588376011532	-0.4	0.965863327754191	-0.5	0.996139045804666	0	0.927632208392781	-0.5
ENSG00000132570	PCBD2	0.988450003302883	0	0.999991435582463	0.1	0.829246694856595	-0.1	0.998739987861482	-0.2
ENSG00000132581	SDF2	0.855240275148006	0	0.999991435582463	0.2	0.985673914734716	0	0.998739987861482	0.2
ENSG00000132589	FLOT2	0.272623429349782	-0.2	0.999991435582463	0.2	0.99461838874643	0	0.998739987861482	0.1
ENSG00000132591	ERAL1	0.530130272487584	0.2	0.999991435582463	0.1	0.977572872153255	0	0.980934021154869	0.3
ENSG00000132600	PRMT7	0.806079278517557	0.1	0.999991435582463	0	0.900814138324691	-0.1	0.998739987861482	-0.1
ENSG00000132603	NIP7	0.0377681660630862	0.3	0.999991435582463	0.1	0.99461838874643	0	0.998739987861482	0.1
ENSG00000132604	TERF2	0.917057456557941	0	0.978231652165516	-0.3	0.863510685356676	0.1	0.998307443441936	-0.2
ENSG00000132612	VPS4A	0.455466047972639	0.1	0.999991435582463	0	0.99461838874643	0	0.998739987861482	-0.1
ENSG00000132613	MTSS2	0.614791522512193	0.2	0.999991435582463	-0.3	0.886330361151927	-0.1	0.998739987861482	0
ENSG00000132622	HSPA12B	NA	0	NA	0	NA	0	NA	0
ENSG00000132623	ANKEF1	0.606536487939839	-0.2	0.999991435582463	-0.2	0.905923029946954	0.1	0.998739987861482	0
ENSG00000132631	SCP2D1	NA	0	NA	0	NA	0	NA	0
ENSG00000132635	PCED1A	0.963211251540609	0	0.755532891386964	-0.4	0.577728960839264	-0.2	0.643298682851254	-0.5
ENSG00000132639	SNAP25	0.00354246091632498	-0.7	0.999991435582463	0.1	0.125775987953352	-0.4	0.998739987861482	-0.2
ENSG00000132640	BTBD3	0.64258991488332	-0.1	0.448575923519243	-0.5	0.662503581329769	-0.2	0.122607316865209	-0.7
ENSG00000132646	PCNA	0.000947154589318059	0.3	0.999991435582463	0	0.902498712873573	-0.1	0.998739987861482	-0.1
ENSG00000132661	NXT1	0.566639108100998	0.1	0.999991435582463	0.2	0.996422578347311	0	0.998739987861482	-0.1
ENSG00000132664	POLR3F	0.198465578546078	0.3	0.999991435582463	0.1	0.887790726136994	-0.1	0.998739987861482	0.2
ENSG00000132669	RIN2	0.00090361860728933	-0.3	0.999991435582463	-0.2	0.977572872153255	0	0.998739987861482	-0.1
ENSG00000132670	PTPRA	0.966604671060441	0	0.947649443767991	-0.3	0.99461838874643	0	0.998845804910376	0
ENSG00000132671	SSTR4	NA	0	NA	0	NA	0	NA	0
ENSG00000132676	DAP3	0.0856612703737714	0.2	0.999991435582463	0	0.994657232516796	0	0.998739987861482	0.1
ENSG00000132677	RHBG	NA	0	NA	0	NA	0	NA	0
ENSG00000132680	KHDC4	0.700583342703172	0.1	0.999991435582463	-0.2	0.900553593708693	-0.1	0.998739987861482	-0.1
ENSG00000132681	ATP1A4	NA	0	NA	0	NA	0	NA	0
ENSG00000132688	NES	0.256479429698272	-0.3	0.999240992595359	0.4	0.919170093744431	-0.1	0.998739987861482	0.2
ENSG00000132692	BCAN	NA	0.1	0.999991435582463	0	NA	0	NA	0.1
ENSG00000132693	CRP	NA	0	NA	0	NA	0	NA	0
ENSG00000132694	ARHGEF11	0.850418448427526	0	0.999991435582463	0.1	0.902498712873573	-0.1	0.998852863974661	0
ENSG00000132698	RAB25	NA	0	NA	0	NA	0	NA	0
ENSG00000132702	HAPLN2	NA	0	NA	0	NA	0	NA	0
ENSG00000132703	APCS	NA	0	NA	0	NA	0	NA	0
ENSG00000132704	FCRL2	NA	0	NA	0	NA	0	NA	0
ENSG00000132716	DCAF8	0.09707737989245	-0.3	0.999991435582463	-0.1	0.44902349471562	-0.2	0.998739987861482	-0.1
ENSG00000132718	SYT11	0.140348359235145	0.2	0.999991435582463	0.2	0.637200637753615	0.2	0.998739987861482	0.1
ENSG00000132740	IGHMBP2	0.927927529750862	0	0.999991435582463	-0.1	0.743863148815455	0.2	0.998739987861482	-0.2
ENSG00000132744	ACY3	NA	0	NA	0	NA	0	NA	0
ENSG00000132746	ALDH3B2	NA	0	NA	0	NA	0	NA	0
ENSG00000132749	TESMIN	0.883407361199787	-0.1	0.999991435582463	-0.2	0.924697452076632	-0.1	0.998739987861482	-0.1
ENSG00000132763	MMACHC	0.845429329194262	0.1	0.588865229070045	0.5	0.631812085203452	0.2	0.710478969525409	0.4
ENSG00000132768	DPH2	0.215867007632385	0.3	0.999991435582463	0.1	0.982350958734041	0	0.998739987861482	0.2
ENSG00000132773	TOE1	0.146892821489518	0.4	0.999991435582463	0.1	0.43999652461109	0.3	0.998739987861482	-0.1
ENSG00000132780	NASP	0.00275786043951782	0.3	0.999991435582463	0	0.988223553935589	0	0.998739987861482	0.1
ENSG00000132781	MUTYH	0.644978174112044	0.2	0.999991435582463	0.1	0.6065038647697	0.2	0.998739987861482	0
ENSG00000132792	CTNNBL1	0.502088416656101	0.1	0.999991435582463	0.1	0.887244159132193	0.1	0.998739987861482	0.2
ENSG00000132793	LPIN3	NA	0	NA	0	NA	0	NA	0
ENSG00000132801	ZSWIM3	0.710399168506808	-0.1	0.999991435582463	0.1	0.758451539753017	0.2	0.998739987861482	-0.2
ENSG00000132819	RBM38	0.489106608333787	0.2	0.999991435582463	-0.1	0.796971688499971	0.2	0.998739987861482	-0.3
ENSG00000132821	VSTM2L	NA	-0.1	NA	0.1	NA	0	NA	0
ENSG00000132823	OSER1	0.75804405756584	0.1	0.999991435582463	-0.1	0.944556394283601	-0.1	0.998739987861482	0
ENSG00000132824	SERINC3	0.773624702306995	0	0.999991435582463	0.2	0.886330361151927	0.1	0.998739987861482	0.1
ENSG00000132825	PPP1R3D	0.540155970187734	0.2	0.969479666645832	0.4	0.988874628566839	0	0.894909889718524	0.4
ENSG00000132832		NA	0	NA	0	NA	0	NA	0
ENSG00000132837	DMGDH	0.686000731536532	0.2	0.642446914877743	0.6	NA	0	0.146373147390394	1
ENSG00000132840	BHMT2	0.0877865283751248	0.4	1.46377937111127e-11	2.4	0.521849190349009	0.3	7.14493026449117e-11	2.3
ENSG00000132842	AP3B1	0.984547119161024	0	0.999991435582463	-0.1	0.911372069144246	0.1	0.998739987861482	0.1
ENSG00000132846	ZBED3	0.86949310979868	-0.1	0.999991435582463	0	0.662395057400603	-0.2	0.998739987861482	0
ENSG00000132849	PATJ	0.258302998689222	-0.3	0.999991435582463	0.4	0.994657232516796	0	0.998739987861482	0.1
ENSG00000132854	KANK4	NA	0	NA	0	NA	0	NA	0
ENSG00000132855	ANGPTL3	0.595242126062024	0.2	0.999991435582463	0.4	NA	0.1	0.788121266236102	-0.6
ENSG00000132872	SYT4	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000132874	SLC14A2	NA	-0.2	NA	0	NA	0	NA	-0.1
ENSG00000132879	FBXO44	0.810882128931904	0.1	0.999991435582463	0.1	0.880871036382006	0.1	0.998739987861482	0.3
ENSG00000132881	CPLANE2	NA	-0.1	0.999991435582463	-0.3	NA	0	0.998739987861482	-0.4
ENSG00000132906	CASP9	0.251467103360614	-0.4	0.999991435582463	-0.2	0.952281003494927	0.1	0.998852863974661	0
ENSG00000132911	NMUR2	NA	0	NA	0	NA	0	NA	0
ENSG00000132912	DCTN4	0.57703903986303	-0.1	0.999991435582463	-0.2	0.902498712873573	0.1	0.998739987861482	0
ENSG00000132915	PDE6A	NA	0.1	NA	0	NA	0	NA	-0.3
ENSG00000132932	ATP8A2	0.322884935170954	-0.3	0.999991435582463	0.2	0.564927468700513	0.2	0.998739987861482	0.2
ENSG00000132938	MTUS2	NA	-0.1	0.999991435582463	0	NA	0.1	NA	0.3
ENSG00000132950	ZMYM5	0.252377611703601	-0.3	0.999991435582463	-0.2	0.420434282190076	-0.3	0.773726304946181	0.4
ENSG00000132952	USPL1	0.851012614480899	-0.1	0.999991435582463	-0.2	0.91133906406724	0.1	0.998739987861482	-0.2
ENSG00000132953	XPO4	0.653242626846743	0.1	0.999991435582463	0	0.787758785622656	-0.1	0.998845804910376	0
ENSG00000132958	TPTE2	NA	0	NA	0	NA	0	NA	0
ENSG00000132963	POMP	0.36196546241066	0.1	0.999991435582463	0.1	0.815827123778917	0.1	0.998739987861482	0.2
ENSG00000132964	CDK8	0.270752694141614	0.2	0.999991435582463	-0.1	0.696564715064237	0.2	0.998739987861482	-0.1
ENSG00000132965	ALOX5AP	0.00143022049241021	-0.8	0.999991435582463	0	NA	0.1	NA	-0.2
ENSG00000132967	HMGB1P5	0.939876996386215	0	0.999991435582463	0	0.938428070737758	-0.1	0.998845804910376	0
ENSG00000132970	WASF3	0.958993507657059	0	0.00516306608516701	1.1	0.859140657005679	-0.1	0.568858243357572	0.7
ENSG00000132972	RNF17	NA	0	NA	0	NA	0	NA	0
ENSG00000132975	GPR12	NA	0	NA	0	NA	0	NA	0
ENSG00000133019	CHRM3	0.134386816642068	0.5	0.999991435582463	0.3	NA	0.2	0.998739987861482	0.3
ENSG00000133020	MYH8	NA	0	NA	0	NA	0	NA	0
ENSG00000133026	MYH10	0.896958732067506	0	0.999991435582463	0	0.958511002090723	0	0.998739987861482	0.1
ENSG00000133027	PEMT	0.601660881265571	-0.2	0.999991435582463	0	0.717301209715962	0.2	0.998739987861482	-0.1
ENSG00000133028	SCO1	0.189209181345059	0.2	0.999991435582463	0.2	0.99461838874643	0	0.998739987861482	0.2
ENSG00000133030	MPRIP	0.548192474410652	0.1	0.999991435582463	-0.2	0.98805397286467	0	0.998739987861482	-0.2
ENSG00000133048	CHI3L1	NA	-0.1	NA	0.2	NA	0	NA	0.1
ENSG00000133055	MYBPH	NA	0	NA	0	NA	0	NA	0
ENSG00000133056	PIK3C2B	NA	0	0.999991435582463	0.2	NA	0	0.998739987861482	0
ENSG00000133059	DSTYK	0.364769453033941	-0.2	0.999991435582463	-0.1	0.964049018089994	0	0.998739987861482	-0.1
ENSG00000133063	CHIT1	NA	0	NA	0	NA	0	NA	0
ENSG00000133065	SLC41A1	0.37270150855616	0.2	0.964340495227032	0.3	0.958492222008152	0	0.61103324479507	0.4
ENSG00000133067	LGR6	NA	0	NA	0	NA	0	NA	0
ENSG00000133069	TMCC2	0.927304136866893	0	0.999991435582463	-0.4	0.623096768438277	-0.2	0.667080892737951	-0.5
ENSG00000133083	DCLK1	NA	0	NA	0.1	NA	0	NA	0
ENSG00000133101	CCNA1	NA	-0.1	0.906997421948646	-0.5	NA	0	0.0664058593215756	-1.1
ENSG00000133103	COG6	0.455895224474848	-0.2	0.999991435582463	-0.2	0.922625136047943	0.1	0.998739987861482	-0.2
ENSG00000133104	SPART	0.803649141467218	0	0.999991435582463	0	0.955331855186892	0	0.953588355025411	0.2
ENSG00000133105	RXFP2	NA	0	NA	0	NA	0	NA	0
ENSG00000133106	EPSTI1	0.0611135675217024	-0.5	0.999991435582463	0.4	0.876254332924939	-0.1	0.643298682851254	0.7
ENSG00000133107	TRPC4	0.310265534679334	0.3	0.0301453064803923	1.1	0.719017559571102	0.2	0.733532307488702	0.6
ENSG00000133110	POSTN	0.0275371506940615	-0.6	0.999991435582463	0	NA	0.3	0.998852863974661	0
ENSG00000133111	RFXAP	0.94504419876547	0	0.999991435582463	0.1	0.965621357582275	0.1	0.998739987861482	-0.1
ENSG00000133112	TPT1	0.270752694141614	-0.1	0.999991435582463	0	0.994657232516796	0	0.998739987861482	-0.1
ENSG00000133114	GPALPP1	0.467292167422745	-0.1	0.999991435582463	-0.1	0.953533775043197	-0.1	0.910354463222696	-0.2
ENSG00000133115	STOML3	NA	0	NA	0	NA	0	NA	0
ENSG00000133116	KL	NA	0	NA	0	NA	0	NA	0
ENSG00000133119	RFC3	0.00785876877790614	0.3	0.999991435582463	0	0.947623703464742	0.1	0.998739987861482	0.1
ENSG00000133121	STARD13	0.332856043867652	0.2	0.999991435582463	0.3	0.994657232516796	0	0.998739987861482	0.2
ENSG00000133124	IRS4	NA	0	NA	0	NA	0	NA	0
ENSG00000133131	MORC4	0.00275327758170082	-0.3	0.395353031841692	-0.5	0.770307120354539	-0.1	0.824353885114776	-0.4
ENSG00000133134	BEX2	0.499513153719055	0.2	0.999991435582463	0.3	0.446241889343547	0.3	0.574211744877578	0.6
ENSG00000133135	RNF128	0.893128195294408	0.1	NA	0.3	NA	0	NA	0
ENSG00000133136	GNG5P2	NA	0	NA	0.2	NA	0	NA	0.2
ENSG00000133138	TBC1D8B	0.00345640894528885	-0.5	0.999991435582463	-0.2	0.947002596063176	-0.1	0.998739987861482	-0.2
ENSG00000133142	TCEAL4	0.774491552472726	0	0.999991435582463	0.1	0.982381757779635	0	0.998739987861482	0.2
ENSG00000133169	BEX1	0.43872979519942	0.1	0.836984980528732	0.4	0.199619551448274	0.2	0.639151095662552	0.5
ENSG00000133193	FAM104A	0.714744695459092	0.1	0.999991435582463	0.1	0.868918194602704	0.1	0.998739987861482	0.2
ENSG00000133195	SLC39A11	0.100454116703809	-0.3	0.999991435582463	-0.2	0.944709953841394	-0.1	0.998739987861482	-0.2
ENSG00000133216	EPHB2	0.324514989100208	0.1	0.999991435582463	0.2	0.00655106097014242	0.3	0.998739987861482	0.2
ENSG00000133226	SRRM1	0.120171436438291	0.1	0.999991435582463	0	0.602963330052824	-0.1	0.998739987861482	0.2
ENSG00000133243	BTBD2	0.234895884125683	-0.3	0.999991435582463	-0.3	0.877747866848938	-0.1	0.894909889718524	-0.3
ENSG00000133246	PRAM1	NA	0	NA	0	NA	0	NA	-0.1
ENSG00000133247	KMT5C	0.0636786211678118	-0.4	0.999991435582463	-0.3	0.994657232516796	0	0.364496146113727	-0.7
ENSG00000133250	ZNF414	0.722681946165086	0.1	0.999991435582463	-0.1	0.994657232516796	0	0.998739987861482	0.2
ENSG00000133256	PDE6B	NA	-0.1	0.999991435582463	-0.3	NA	0	0.998739987861482	0.2
ENSG00000133265	HSPBP1	0.0700956926298377	0.3	0.999991435582463	0.1	0.675326555529947	0.2	0.998739987861482	0.2
ENSG00000133275	CSNK1G2	0.0194020738682434	-0.2	0.999991435582463	0.1	0.838423794526426	-0.1	0.998739987861482	0.1
ENSG00000133302	SLF1	0.0205238838916276	0.3	0.999991435582463	0	0.992184156744726	0	0.998739987861482	0.1
ENSG00000133313	CNDP2	0.0124799323294403	0.3	0.999991435582463	0	0.673596343647843	0.1	0.998845804910376	0
ENSG00000133315	MACROD1	0.645807306172421	-0.2	0.999991435582463	-0.3	NA	-0.2	0.994380996434069	-0.4
ENSG00000133316	WDR74	0.634402148520184	-0.2	0.999991435582463	-0.3	NA	0.1	0.998739987861482	0.2
ENSG00000133317	LGALS12	NA	0	NA	0	NA	0	NA	0
ENSG00000133318	RTN3	0.632482990033612	-0.1	0.999991435582463	0.1	0.988874628566839	0	0.998852863974661	0
ENSG00000133321	PLAAT4	1.12716622631051e-07	-1.1	0.999991435582463	0	0.998476690293366	0	0.998739987861482	0.1
ENSG00000133328	PLAAT2	NA	0	NA	-0.1	NA	0	NA	-0.1
ENSG00000133392	MYH11	0.498490866565413	-0.3	0.999991435582463	0	NA	-0.1	0.998739987861482	0.2
ENSG00000133393	CEP20	0.464929716704211	0.1	0.999991435582463	-0.1	0.905191669023	-0.1	0.998739987861482	-0.3
ENSG00000133398	MED10	0.946344661119766	0	0.711119068349712	-0.3	0.837611690721185	-0.1	0.998739987861482	-0.2
ENSG00000133401	PDZD2	0.749465648201783	-0.1	0.999991435582463	-0.1	0.982563076498524	0	0.998739987861482	-0.1
ENSG00000133422	MORC2	0.723624861111091	0.1	0.999991435582463	0.1	0.988874628566839	0	0.991924986268294	-0.2
ENSG00000133424	LARGE1	NA	0	NA	0	NA	0	NA	0
ENSG00000133433	GSTT2B	NA	0	NA	0	NA	0	NA	0.1
ENSG00000133454	MYO18B	NA	0	NA	0	NA	0	NA	0
ENSG00000133460	SLC2A11	0.623093638953071	-0.1	0.999991435582463	0.2	0.300924015833939	0.3	0.998739987861482	0.1
ENSG00000133466	C1QTNF6	0.886074975825174	0.1	0.999991435582463	-0.1	0.94052268518642	0.1	0.998739987861482	-0.2
ENSG00000133475	GGT2	NA	0	NA	0	NA	0	NA	0
ENSG00000133477	FAM83F	NA	0	NA	0	NA	0	NA	0
ENSG00000133488	SEC14L4	NA	0	NA	0	NA	0	NA	0
ENSG00000133519	ZDHHC8P1	NA	0	NA	0	NA	0	NA	0
ENSG00000133561	GIMAP6	NA	0	NA	0	NA	0	NA	0
ENSG00000133574	GIMAP4	NA	0	NA	0	NA	0	NA	0
ENSG00000133597	ADCK2	0.768510419464193	0.1	0.999991435582463	-0.2	0.994657232516796	0	0.951290264053916	-0.2
ENSG00000133606	MKRN1	0.591027699450186	-0.1	0.999991435582463	-0.1	0.84872890930694	0.1	0.998739987861482	-0.2
ENSG00000133612	AGAP3	0.489785063166065	-0.1	0.999991435582463	-0.2	0.570654519130779	-0.2	0.832060065115466	-0.4
ENSG00000133619	KRBA1	0.732379895952182	-0.1	0.999991435582463	0.1	0.818791782090893	0.1	0.998739987861482	0
ENSG00000133624	ZNF767P	0.345744947001805	-0.3	0.999991435582463	0.1	0.706558138117123	-0.2	0.781379330849357	0.5
ENSG00000133627	ACTR3B	0.629756722985397	0.2	0.999991435582463	0.2	0.4579317500685	-0.3	0.998852863974661	0
ENSG00000133636	NTS	NA	0	NA	0	NA	0	NA	0
ENSG00000133639	BTG1	4.61329412832838e-08	-0.4	0.959198449424118	-0.4	0.00323448139553186	-0.3	0.953588355025411	-0.4
ENSG00000133640	LRRIQ1	0.210617384465721	-0.3	0.999991435582463	-0.3	0.84565793945802	-0.1	0.998739987861482	0
ENSG00000133641	C12orf29	0.817544716892528	0.1	0.999991435582463	0.2	0.59670871519487	-0.2	0.998739987861482	0.2
ENSG00000133657	ATP13A3	0.00423175920902502	0.3	0.0580490738064231	0.6	0.0237055473418417	0.3	0.274121357742451	0.5
ENSG00000133661	SFTPD	NA	0	NA	0	NA	0	NA	0
ENSG00000133665	DYDC2	NA	0	NA	0	NA	0	NA	0
ENSG00000133678	TMEM254	0.989259375686855	0	0.999991435582463	-0.3	0.992184156744726	0	0.998739987861482	-0.1
ENSG00000133687	TMTC1	0.522537781712788	-0.2	0.999991435582463	0.4	0.955331855186892	-0.1	0.856978345361032	0.5
ENSG00000133703	KRAS	0.000280588892579478	-0.4	0.999991435582463	-0.1	0.999249030356095	0	0.998739987861482	-0.2
ENSG00000133704	IPO8	0.0254092621943289	-0.3	0.999991435582463	-0.1	0.914800649819031	0.1	0.998739987861482	-0.1
ENSG00000133706	LARS1	0.956070831672261	0	0.999991435582463	-0.1	0.905923029946954	0	0.998739987861482	0
ENSG00000133710	SPINK5	NA	0	NA	0	NA	0	NA	0
ENSG00000133731	IMPA1	0.976419249116294	0	0.999991435582463	-0.1	0.861634928444228	-0.1	0.998845804910376	0
ENSG00000133739	LRRCC1	0.0099073790577424	0.4	0.999991435582463	-0.1	0.968209383859239	0	0.998739987861482	0
ENSG00000133740	E2F5	0.792431933441807	0.1	0.999991435582463	-0.2	NA	0	0.999152548932201	0
ENSG00000133742	CA1	NA	0.2	0.999991435582463	-0.4	NA	-0.1	0.849824499701034	-0.5
ENSG00000133773	CCDC59	0.774178850302883	-0.1	0.999991435582463	-0.1	0.93152861605125	-0.1	0.998739987861482	0.1
ENSG00000133789	SWAP70	0.659887812141646	0.1	0.999991435582463	0.1	0.880871036382006	-0.1	0.915321736868722	0.4
ENSG00000133794	ARNTL	0.854285896745388	-0.1	0.999991435582463	0	0.573419450871017	0.2	0.998739987861482	0.2
ENSG00000133800	LYVE1	NA	0	NA	-0.2	NA	0	NA	0
ENSG00000133805	AMPD3	0.936403882439044	0	0.999991435582463	0.1	0.996447705964159	0	0.998739987861482	-0.1
ENSG00000133812	SBF2	0.0355630108393237	-0.3	0.560255321516691	-0.6	0.935257395751621	-0.1	0.64540911492775	-0.5
ENSG00000133816	MICAL2	0.304571962373591	0.1	0.999991435582463	0.2	0.00106181806628161	0.4	0.998739987861482	0.2
ENSG00000133818	RRAS2	0.953901688935805	0	0.667371443269151	0.4	0.980800387570448	0	0.998739987861482	0.2
ENSG00000133835	HSD17B4	0.558121069100774	-0.1	0.999991435582463	0.2	0.731855480756506	-0.2	0.998739987861482	0.1
ENSG00000133858	ZFC3H1	0.00165959637139136	-0.3	0.999991435582463	-0.2	0.964049018089994	0	0.998739987861482	-0.1
ENSG00000133863	TEX15	NA	0	NA	0	NA	0	NA	0
ENSG00000133872	SARAF	0.346934841000863	-0.1	0.999991435582463	0.1	0.852768166636222	0.1	0.998739987861482	-0.1
ENSG00000133874	RNF122	NA	0.1	0.999991435582463	-0.1	NA	0.1	0.998739987861482	0.3
ENSG00000133878	DUSP26	NA	0	NA	0	NA	0	NA	0
ENSG00000133884	DPF2	0.993220551053542	0	0.999991435582463	-0.1	0.436176067950285	0.2	0.915321736868722	-0.2
ENSG00000133895	MEN1	0.129484213894019	0.2	0.999991435582463	0	0.944088561589702	0	0.998845804910376	0
ENSG00000133935	ERG28	0.047926764567502	-0.3	0.303499634417915	0.5	0.977572872153255	0	0.421266225343698	0.4
ENSG00000133937	GSC	NA	0	NA	0	NA	0	NA	0
ENSG00000133943	DGLUCY	0.200387601101467	-0.3	0.999991435582463	0.2	0.662395057400603	-0.2	0.998739987861482	0.1
ENSG00000133958	UNC79	NA	-0.1	0.999991435582463	0.1	NA	0.1	0.998845804910376	0
ENSG00000133961	NUMB	0.73371396012932	-0.1	0.807482791803681	-0.4	0.97255455433462	0	0.605219454520786	-0.4
ENSG00000133962	CATSPERB	NA	0	NA	0	NA	0	NA	0
ENSG00000133980	VRTN	NA	0	NA	0	NA	0	NA	0
ENSG00000133983	COX16	0.785334851516429	0.1	0.999991435582463	-0.3	NA	0.1	0.998739987861482	0.1
ENSG00000133985	TTC9	NA	0.1	NA	-0.1	NA	0	NA	-0.1
ENSG00000133997	MED6	0.546237915718177	0.1	0.999991435582463	-0.1	0.855342139457788	0.1	0.998739987861482	0.1
ENSG00000134001	EIF2S1	0.00030949062643308	0.4	0.999991435582463	0.2	0.772056775206507	0.1	0.998739987861482	0.2
ENSG00000134007	ADAM20	NA	0	0.999991435582463	-0.2	NA	-0.1	0.790073959213061	-0.6
ENSG00000134013	LOXL2	0.00258924253425675	-0.3	0.999991435582463	0.4	0.814646284436942	0.1	0.998739987861482	0.3
ENSG00000134014	ELP3	0.588762157288529	0.1	0.999991435582463	0	0.963449066128995	-0.1	0.998739987861482	-0.2
ENSG00000134020	PEBP4	NA	0	NA	0	NA	0	NA	0
ENSG00000134028	ADAMDEC1	NA	0	NA	0	NA	0	NA	0
ENSG00000134030	CTIF	0.365093578239896	-0.2	0.999991435582463	0	0.841857586826994	0.1	0.998739987861482	-0.2
ENSG00000134042	MRO	NA	0	NA	0	NA	0	NA	0
ENSG00000134046	MBD2	0.202979252880081	0.2	0.999991435582463	0	0.818791782090893	0.1	0.998739987861482	0
ENSG00000134049	IER3IP1	0.961661754871468	0	0.999991435582463	-0.1	0.650087669569134	0.2	0.998739987861482	-0.2
ENSG00000134056	MRPS36	0.468048850531651	-0.1	0.999991435582463	0	0.852092150281836	-0.1	0.998739987861482	-0.1
ENSG00000134057	CCNB1	6.19827553202107e-05	0.4	0.999991435582463	0.2	0.952281003494927	0	0.998739987861482	0.2
ENSG00000134058	CDK7	0.136466022460977	-0.3	0.999991435582463	-0.3	0.972091291060302	0	0.998739987861482	-0.2
ENSG00000134061	CD180	NA	0	NA	0	NA	0	NA	0
ENSG00000134070	IRAK2	0.792190458201388	-0.1	0.999991435582463	-0.2	0.980800387570448	0	0.837652828017198	-0.5
ENSG00000134072	CAMK1	NA	0	NA	0.2	NA	0	NA	0.1
ENSG00000134077	THUMPD3	0.826690640764249	0	0.999991435582463	-0.1	0.964049018089994	0	0.998739987861482	0
ENSG00000134086	VHL	0.263259228804294	-0.2	0.999991435582463	-0.2	0.88836922193105	-0.1	0.998739987861482	0.1
ENSG00000134107	BHLHE40	7.54589271865151e-09	-1.2	0.0154133525742492	-0.9	0.988223553935589	0	0.224364631844435	-0.7
