Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange	g1_g3.p-value	g1_g3.log2foldchange
ENSG00000114480	GBE1	0.0610278105623502	-0.2	0.589989336394624	0
ENSG00000114487	MORC1	0.946093385691007	0	0.054149846233259	-1.1
ENSG00000114491	UMPS	0.249214084914635	0.1	0.0158812450235925	0.2
ENSG00000114503	NCBP2	0.971381580775089	0	0.173519323415466	0.2
ENSG00000114520	SNX4	5.1010949138008e-14	-0.4	0.00731865510677445	-0.2
ENSG00000114529	C3orf52	0.0371642441695778	-0.2	0.257263150922955	-0.1
ENSG00000114541	FRMD4B	0.697947479208767	0	0.0489080698729934	-0.1
ENSG00000114544	SLC41A3	0.13228122535119	0.2	0.195623372832124	0.1
ENSG00000114547	ROPN1B	NA	0.1	NA	-0.3
ENSG00000114554	PLXNA1	4.14906981186027e-07	0.4	6.39304142722173e-22	0.9
ENSG00000114573	ATP6V1A	0.0928721106809333	-0.1	0.0521644309347729	0.1
ENSG00000114626	ABTB1	0.380979374634686	-0.2	0.4999379368672	0.1
ENSG00000114631	PODXL2	0.691885405677624	-0.1	0.524401312387974	-0.1
ENSG00000114638	UPK1B	0.552744209437165	0.2	0.55062827518437	-0.3
ENSG00000114646	CSPG5	0.816975325993427	-0.1	0.0561569204202518	-1
ENSG00000114648	KLHL18	0.0067740040845047	0.2	9.44709274249051e-07	0.4
ENSG00000114650	SCAP	0.174531303455319	-0.2	1.1391499605453e-08	-0.5
ENSG00000114654	EFCC1	0.000477266699225509	0.5	0.901147435321864	0
ENSG00000114656	CFAP92	0.755105294656771	0.1	0.142280065052718	-0.5
ENSG00000114670	NEK11	0.046636920830882	0.3	0.0939002028501488	0.3
ENSG00000114686	MRPL3	0.000412578703633293	-0.2	0.137488515796645	0.1
ENSG00000114698	PLSCR4	0.0306397562242032	-0.2	0.00105205431186205	-0.3
ENSG00000114735	HEMK1	0.187003899707314	-0.1	3.27687079645913e-07	-0.5
ENSG00000114737	CISH	0.000797919373109506	0.4	0.847073895361837	0
ENSG00000114738	MAPKAPK3	0.153999090756215	-0.1	0.0106848981104514	-0.2
ENSG00000114739	ACVR2B	0.254567936380678	-0.2	0.00118973744539932	-0.4
ENSG00000114742	WDR48	0.739207473174431	0	0.669208825034645	0
ENSG00000114744	COMMD2	0.311871688655756	0.1	0.000334113738056951	0.3
ENSG00000114745	GORASP1	0.0456056505616451	-0.1	0.000478120575044933	-0.3
ENSG00000114757	PEX5L	0.631929620611071	0.2	0.194246494227921	-0.7
ENSG00000114767	RRP9	0.588103176618041	0.1	0.175837652817745	0.2
ENSG00000114770	ABCC5	0.0168449844182772	0.2	0.000113802854362621	-0.4
ENSG00000114771	AADAC	NA	0	NA	0.3
ENSG00000114779	ABHD14B	0.077417626178148	-0.2	9.40589770883002e-09	-0.5
ENSG00000114784	EIF1B	0.161082053448765	-0.1	0.0951307870593977	-0.2
ENSG00000114786	ABHD14A-ACY1	NA	-0.1	NA	-0.2
ENSG00000114790	ARHGEF26	0.970397315570137	0	0.0122297149592239	-0.4
ENSG00000114796	KLHL24	0.938437688937182	0	0.00513221727423972	-0.2
ENSG00000114805	PLCH1	0.487529082122329	0.1	0.118515767156145	-0.2
ENSG00000114812	VIPR1	1.24846365716646e-07	-0.4	2.94360610772888e-12	-1.1
ENSG00000114841	DNAH1	0.0700809082893244	0.2	4.62032718293835e-07	-0.6
ENSG00000114850	SSR3	0.248992632136092	-0.1	5.31481996444039e-13	0.5
ENSG00000114853	ZBTB47	0.0103098900756111	0.5	0.0218805404364058	0.5
ENSG00000114854	TNNC1	0.0870661814687768	-0.6	0.439807724475987	0.4
ENSG00000114857	NKTR	7.05464935731938e-08	0.4	0.000459338780335907	0.2
ENSG00000114859	CLCN2	0.00448467047009979	-0.3	2.09542265156684e-08	-0.9
ENSG00000114861	FOXP1	0.98288222854491	0	6.41367660370073e-09	-0.4
ENSG00000114867	EIF4G1	9.27184284748219e-06	0.3	7.45360410952433e-15	0.4
ENSG00000114902	SPCS1	0.272091204974152	-0.1	0.00028882132983057	0.2
ENSG00000114904	NEK4	0.170498344869726	-0.1	0.0525029237179256	0.1
ENSG00000114923	SLC4A3	0.880067794718941	-0.1	0.351715406174313	-0.5
ENSG00000114933	INO80D	0.00406775227298406	0.3	0.745105022622826	0
ENSG00000114942	EEF1B2	0.18360557510236	-0.2	0.0504163906273912	-0.2
ENSG00000114948	ADAM23	0.909996658592508	0	0.565251555526222	0.2
ENSG00000114956	DGUOK	0.498605600576622	-0.1	0.022773280179184	-0.3
ENSG00000114978	MOB1A	0.452023106446313	0	0.0155569788619173	0.1
ENSG00000114982	KANSL3	0.532614398392057	0	1.14926233667132e-05	-0.2
ENSG00000114988	LMAN2L	0.000135934416225681	-0.3	0.037074170655662	-0.2
ENSG00000114993	RTKN	0.0572937715722778	-0.2	2.39727919304582e-08	-0.5
ENSG00000114999	TTL	0.245049451682582	0.1	1.878766059713e-12	0.6
ENSG00000115008	IL1A	0.177349677857833	0.5	4.55104067497102e-12	2.6
ENSG00000115009	CCL20	1.21195821262756e-05	1.1	2.8005058745446e-27	2.4
ENSG00000115020	PIKFYVE	0.000272216951014662	0.3	5.54851482849777e-05	0.4
ENSG00000115041	KCNIP3	0.504887748615631	-0.2	0.0327995020307688	-0.8
ENSG00000115042	FAHD2A	0.641711161812477	-0.1	0.00034333310347035	-0.4
ENSG00000115053	NCL	0.779858489757895	0	5.35286252537636e-06	0.4
ENSG00000115073	ACTR1B	0.0010743572445617	-0.2	0.0011102617435997	-0.2
ENSG00000115084	SLC35F5	0.0145636692485477	-0.1	0.130411576719869	0.1
ENSG00000115085	ZAP70	1.23526121166747e-05	0.7	9.08957603392059e-07	1
ENSG00000115091	ACTR3	0.613799282267174	0	9.42028385061009e-08	0.3
ENSG00000115107	STEAP3	0.153136422866639	0.2	0.000451205431843318	-0.5
ENSG00000115109	EPB41L5	0.668933375918759	0	8.08439975397727e-08	-0.5
ENSG00000115112	TFCP2L1	7.6026449153486e-09	-0.5	0.00402001980014962	-0.4
ENSG00000115128	SF3B6	0.0617664625937043	-0.2	0.62092981271025	0
ENSG00000115129	TP53I3	0.00128840628831647	-0.3	0.000201196217853256	-0.4
ENSG00000115137	DNAJC27	0.867986331194425	0	0.114219695605801	-0.2
ENSG00000115138	POMC	0.810634854526869	0.1	0.992309745156528	0
ENSG00000115145	STAM2	1.86220296713207e-08	-0.3	0.774295284010388	0
ENSG00000115155	OTOF	0.535406129205083	-0.3	0.0133962321610511	-1.3
ENSG00000115159	GPD2	0.4082461625475	0.1	0.974914945431092	0
ENSG00000115163	CENPA	0.239722905270275	-0.2	0.838733076432791	0
ENSG00000115165	CYTIP	3.0694716950011e-05	0.6	8.05530529348942e-10	1.1
ENSG00000115170	ACVR1	0.0471303032468492	0.3	1.33295174423926e-06	0.6
ENSG00000115183	TANC1	1.28962892713518e-07	0.3	0.00335174884860615	0.2
ENSG00000115194	SLC30A3	0.459257239960929	-0.3	0.0538729853487437	-1.1
ENSG00000115204	MPV17	0.736192872943128	-0.1	0.72413341755823	-0.1
ENSG00000115207	GTF3C2	3.94896799632626e-09	-0.4	3.45583972859152e-13	-0.5
ENSG00000115211	EIF2B4	0.359232782511707	-0.1	0.610469104774781	0
ENSG00000115216	NRBP1	0.438597952506637	0.1	0.00677786527786683	0.2
ENSG00000115221	ITGB6	0.879050464574523	0	0.230784340029442	0.2
ENSG00000115226	FNDC4	0.71647706732708	-0.1	0.2757630299589	0.5
ENSG00000115232	ITGA4	9.63550879563853e-10	0.6	2.53456325143033e-07	0.7
ENSG00000115233	PSMD14	0.666054592356067	-0.1	0.00503153976388965	0.2
ENSG00000115234	SNX17	0.00499456531671396	-0.2	0.70468121539729	0
ENSG00000115239	ASB3	0.876329182290579	0.1	0.206400549088018	-0.5
ENSG00000115241	PPM1G	0.706578305574672	-0.1	0.0210794411031753	0.2
ENSG00000115252	PDE1A	0.010578991049995	-0.4	0.654246070180769	-0.1
ENSG00000115255	REEP6	0.00335409158782466	-0.6	0.00742576111533145	-0.6
ENSG00000115257	PCSK4	0.845375597835831	-0.1	0.00384817347721076	-0.8
ENSG00000115263	GCG	0.0175030759849333	-0.6	7.13152204769562e-07	1.1
ENSG00000115266	APC2	0.787921071121394	-0.1	0.000116599252779916	-1.1
ENSG00000115267	IFIH1	0.00420229091538968	0.2	1.46008094851944e-09	0.5
ENSG00000115268	RPS15	0.789483054090086	0.1	0.117796267132693	0.3
ENSG00000115271	GCA	0.00223733587311105	0.2	0.000616690682579257	0.4
ENSG00000115274	INO80B	0.347998186891846	0.3	0.683379003489059	0.2
ENSG00000115275	MOGS	0.0863369425518835	-0.1	0.761610731394273	0
ENSG00000115282	TTC31	0.131296541874965	0.2	0.0156994875367402	-0.3
ENSG00000115286	NDUFS7	0.0149486549771071	-0.3	2.83009688490634e-07	-0.5
ENSG00000115289	PCGF1	0.491163170561148	-0.1	0.208099297138289	-0.2
ENSG00000115290	GRB14	0.0177841034586406	-0.7	0.111711441368783	-0.6
ENSG00000115295	CLIP4	0.0168841723998898	0.4	0.000188209834731588	0.6
ENSG00000115297	TLX2	0.966472016024519	0	0.0214699790894964	-1.2
ENSG00000115306	SPTBN1	0.310213535382047	0.1	0.0380161407592337	0.1
ENSG00000115307	AUP1	6.19787720162502e-11	-0.4	7.47750753998775e-11	-0.4
ENSG00000115310	RTN4	0.00712907443151222	-0.2	0.0819884249138736	-0.1
ENSG00000115317	HTRA2	0.418761283708578	0.2	0.927715205331073	0
ENSG00000115318	LOXL3	0.323156510602652	0.2	0.373212578044906	-0.2
ENSG00000115325	DOK1	0.652417696233673	0.1	0.555747206374617	0.1
ENSG00000115339	GALNT3	2.08997472302603e-08	-0.3	0.000455447003079006	0.3
ENSG00000115350	POLE4	0.0693299862626535	-0.2	0.00119738739433498	-0.3
ENSG00000115353	TACR1	0.0138774961311217	0.6	0.182911204789535	0.5
ENSG00000115355	CCDC88A	1.61384220483762e-06	0.5	3.1610082725332e-10	0.8
ENSG00000115361	ACADL	NA	-0.1	0.392858592735685	-0.5
ENSG00000115363	EVA1A	0.400896394353253	0.3	0.00379277916234407	1.1
ENSG00000115364	MRPL19	0.838091767314877	0	0.062953401407485	0.1
ENSG00000115365	LANCL1	0.445112523489042	0.1	0.847766339671398	0
ENSG00000115368	WDR75	0.0127375437266753	0.2	2.3051481760085e-06	0.3
ENSG00000115380	EFEMP1	0.254847923765811	-0.2	0.0535095112954992	0.4
ENSG00000115386	REG1A	9.39397920230065e-07	1.4	1.12090459335781e-37	6
ENSG00000115392	FANCL	0.845895548136062	0	0.949399448312578	0
ENSG00000115414	FN1	0.882934276244792	0	0.000111002937289207	0.7
ENSG00000115415	STAT1	1.30871036384295e-17	1	2.05351859656967e-48	1.8
ENSG00000115419	GLS	0.017336619598118	0.2	0.662680127990911	0
ENSG00000115421	PAPOLG	0.942024141710303	0	0.713763377566779	0
ENSG00000115423	DNAH6	0.270660292805549	-0.2	3.69076344963677e-05	-0.9
ENSG00000115425	PECR	0.0864441946519267	-0.2	2.09415511100991e-15	-0.9
ENSG00000115446	UNC50	0.803420529176648	0	0.365091208846694	0.1
ENSG00000115457	IGFBP2	0.000962215617070659	0.5	0.355964861548993	0.2
ENSG00000115459	ELMOD3	0.659324995512385	0.1	0.246979348611404	-0.1
ENSG00000115461	IGFBP5	1.31994539342447e-06	1	4.26850759016162e-22	2.2
ENSG00000115464	USP34	0.0039616202431516	0.2	0.423726976196721	0.1
ENSG00000115468	EFHD1	0.908726301634107	0	0.016926262457382	-0.8
ENSG00000115474	KCNJ13	0.963608975575988	0	0.0490434508910742	-0.6
ENSG00000115484	CCT4	0.000536693876690423	-0.2	0.567818506855383	-0.1
ENSG00000115486	GGCX	0.168488781770536	-0.1	0.00852376618882779	0.2
ENSG00000115488	NEU2	NA	-0.1	NA	-0.3
ENSG00000115504	EHBP1	5.56555871178434e-10	0.4	0.581807010683592	0
ENSG00000115507	OTX1	0.591065793749423	0.2	0.11399995461313	-0.9
ENSG00000115514	TXNDC9	0.333670450121675	-0.1	4.27441794079293e-06	0.4
ENSG00000115520	COQ10B	0.986366689082086	0	0.00348539749873515	0.2
ENSG00000115523	GNLY	0.000340907932609295	0.9	0.000815901441212363	1
ENSG00000115524	SF3B1	0.850197502444089	0	0.0131086541485769	0.1
ENSG00000115525	ST3GAL5	0.547976301452753	0.2	0.00664265358821197	0.5
ENSG00000115526	CHST10	0.177951790640834	-0.4	0.86269496844163	0.1
ENSG00000115539	PDCL3	0.879147624451367	0	0.0792811275852654	0.3
ENSG00000115540	MOB4	0.0265154582013172	0.3	0.0482035883256932	0.2
ENSG00000115541	HSPE1	0.32272419491536	-0.2	0.00020428183853271	-0.5
ENSG00000115548	KDM3A	0.514839334533523	0.1	0.260084279099709	-0.1
ENSG00000115556	PLCD4	0.321450598814374	0.2	0.489877171197468	-0.2
ENSG00000115561	CHMP3	2.73249528668235e-11	-0.3	1.50376558512614e-05	-0.3
ENSG00000115568	ZNF142	0.248904969841204	0.1	0.552198684185678	0.1
ENSG00000115590	IL1R2	1.35869757326803e-05	-0.5	8.72185626202242e-06	-0.8
ENSG00000115592	PRKAG3	0.953601797578959	0	0.305832016000423	-0.6
ENSG00000115593	SMYD1	0.881494146367443	-0.1	0.189343912340258	-0.8
ENSG00000115594	IL1R1	2.73892633720845e-07	0.4	2.47271287952697e-06	0.6
ENSG00000115596	WNT6	NA	-0.4	NA	-0.6
ENSG00000115598	IL1RL2	0.831050394851654	0.1	0.823720918617072	0.1
ENSG00000115602	IL1RL1	4.56904982746224e-15	1.3	4.48065879772289e-05	1.1
ENSG00000115604	IL18R1	7.00328123131732e-06	0.6	7.11075563064514e-05	0.7
ENSG00000115607	IL18RAP	0.168351155706875	0.4	0.00119212363371389	0.9
ENSG00000115616	SLC9A2	0.0840002928014736	-0.2	6.9669799843393e-09	-0.8
ENSG00000115641	FHL2	1.91749350976743e-06	0.5	3.23948436837487e-11	0.7
ENSG00000115648	MLPH	0.000146136992010906	-0.4	0.0105437072746319	0.4
ENSG00000115649	CNPPD1	0.555608783007198	0.1	0.00409608825839855	-0.3
ENSG00000115652	UXS1	0.960841111677599	0	7.97117387407115e-07	0.4
ENSG00000115657	ABCB6	0.66167040949827	0.2	0.629434337733725	0.2
ENSG00000115661	STK16	0.0922498598082504	-0.2	0.00225357086862695	-0.3
ENSG00000115665	SLC5A7	0.405135433597354	-0.3	0.000362530493421529	-1.7
ENSG00000115677	HDLBP	0.922492200117481	0	1.85669142864719e-19	0.4
ENSG00000115685	PPP1R7	0.243319652483817	-0.1	0.134877744646816	0.1
ENSG00000115687	PASK	0.0106647711447955	0.3	0.212698004391571	0.3
ENSG00000115694	STK25	9.28506640128359e-05	-0.2	1.1303713268315e-09	-0.3
ENSG00000115705	TPO	0.912240752107574	0	0.0264953064600254	-0.8
ENSG00000115718	PROC	0.698884907655897	-0.1	0.0103417527281093	-1
ENSG00000115738	ID2	2.37889888749279e-12	-0.6	0.00282057204431668	-0.4
ENSG00000115750	TAF1B	0.222152645464832	0.2	0.00015042914453229	0.5
ENSG00000115756	HPCAL1	0.653317705029927	0.1	0.174236201776615	-0.1
ENSG00000115758	ODC1	0.681556514077185	0.1	4.1628074588474e-06	0.6
ENSG00000115760	BIRC6	0.0368945176133408	0.1	0.00154040498493247	0.1
ENSG00000115761	NOL10	0.855704488111717	0	0.252807586717793	0.1
ENSG00000115762	PLEKHB2	3.90796667847014e-08	-0.3	9.11926066431593e-07	-0.4
ENSG00000115806	GORASP2	0.614249202590173	0	5.54188112036476e-12	0.4
ENSG00000115808	STRN	0.55551883231779	0	0.127293946265785	0.1
ENSG00000115816	CEBPZ	0.0242456653439991	-0.2	0.089433493460233	0.1
ENSG00000115825	PRKD3	0.000237636301648105	0.3	2.03340403977549e-08	0.5
ENSG00000115827	DCAF17	0.997995208077835	0	0.54586325282326	-0.1
ENSG00000115828	QPCT	0.552636796283502	-0.1	0.0407708607909297	0.4
ENSG00000115839	RAB3GAP1	0.0863006774071446	-0.1	0.0219737962916883	0.1
ENSG00000115840	SLC25A12	0.925736154680747	0	0.142329703142345	-0.1
ENSG00000115841	RMDN2	0.000565341505644269	-0.3	3.09012541726387e-23	-1.2
ENSG00000115844	DLX2	NA	-0.2	NA	-0.5
ENSG00000115850	LCT	0.107065051396625	0.5	0.127326053382087	-0.8
ENSG00000115866	DARS1	0.0923132838491421	0.1	1.73669535706633e-07	0.4
ENSG00000115875	SRSF7	0.322147538870224	-0.1	0.428128415173152	-0.1
ENSG00000115884	SDC1	0.604391146089672	0	0.188039894782209	0.1
ENSG00000115896	PLCL1	0.00186987417249632	0.5	0.119848277145007	0.3
ENSG00000115902	SLC1A4	0.000600676406376307	0.3	7.6566141794094e-07	0.6
ENSG00000115904	SOS1	0.000224639461337436	0.3	0.00809398911667369	0.2
ENSG00000115919	KYNU	0.0981582000898672	0.4	2.34280411720689e-16	2
ENSG00000115934		NA	0	NA	-0.1
ENSG00000115935	WIPF1	5.28053811844944e-09	0.7	2.14962056966862e-10	1
ENSG00000115942	ORC2	0.569955062933454	0	0.642581807377861	0
ENSG00000115944	COX7A2L	5.48960928991082e-06	-0.3	0.346163518161207	-0.1
ENSG00000115946	PNO1	0.383658771261026	0.1	0.00173166907263293	0.4
ENSG00000115947	ORC4	0.207682321871517	-0.1	0.472777723985913	-0.1
ENSG00000115956	PLEK	4.57379122757146e-06	0.7	9.31556047726761e-20	1.8
ENSG00000115963	RND3	1.06844453465514e-05	-0.3	0.0692056289145002	-0.2
ENSG00000115966	ATF2	0.989454226411916	0	0.331395404290525	0.1
ENSG00000115970	THADA	0.04044143442745	0.2	0.0294155850242979	0.2
ENSG00000115977	AAK1	0.00217843308980922	0.4	0.319796333361868	-0.1
ENSG00000115993	TRAK2	5.20041829683635e-11	-0.3	2.61734374592556e-33	-0.6
ENSG00000115998	C2orf42	0.742446266376134	-0.1	0.865346197934288	0
ENSG00000116001	TIA1	0.747620441862084	0	0.0279391614209051	-0.1
ENSG00000116005	PCYOX1	0.87192755822679	0	0.010979389306072	0.1
ENSG00000116014	KISS1R	NA	-0.1	NA	-0.1
ENSG00000116016	EPAS1	0.0825165238525133	0.1	0.225482702416894	-0.1
ENSG00000116017	ARID3A	0.00116986916447679	0.4	6.07447380841883e-06	0.6
ENSG00000116030	SUMO1	0.881925913023858	0	0.326415452696138	0.1
ENSG00000116031	CD207	0.298292854171533	-0.3	3.87060094194218e-06	-1.5
ENSG00000116032	GRIN3B	0.837897097480255	0.1	0.510262263397148	-0.3
ENSG00000116035	VAX2	NA	0	NA	-0.1
ENSG00000116039	ATP6V1B1	NA	0	NA	-0.1
ENSG00000116044	NFE2L2	0.0022734532982951	-0.2	5.19722562151223e-08	-0.3
ENSG00000116062	MSH6	0.380288688956823	0.1	0.000406600379201222	0.4
ENSG00000116095	PLEKHA3	0.419274419832188	0.1	0.536713700253749	-0.1
ENSG00000116096	SPR	5.48793422396666e-13	-0.6	4.87094886175392e-16	-0.8
ENSG00000116106	EPHA4	0.0188205112114338	-0.3	0.00999663621829705	0.2
ENSG00000116117	PARD3B	0.723208646420087	0	9.03915527762783e-08	-0.5
ENSG00000116120	FARSB	0.137890396858872	-0.1	0.595449523492322	0
ENSG00000116127	ALMS1	0.300950306837666	0.1	0.0231676988412159	-0.1
ENSG00000116128	BCL9	0.108722851726224	0.2	0.765399373832318	0
ENSG00000116132	PRRX1	1.41180630724973e-06	1	5.02654451845294e-18	2.7
ENSG00000116133	DHCR24	0.0575870614425308	0.2	0.00337780841470385	0.4
ENSG00000116138	DNAJC16	0.302312218085526	-0.1	0.637594594348503	0
ENSG00000116141	MARK1	0.15747017016512	0.2	0.041221152156806	-0.4
ENSG00000116147	TNR	0.947617481579216	0	0.0583148248498435	-0.9
ENSG00000116151	MORN1	0.443390916224346	-0.1	0.000145508273883058	-0.5
ENSG00000116157	GPX7	0.376385362953062	0.3	0.000135915072906776	1.1
ENSG00000116161	CACYBP	0.0348297750543604	-0.2	0.825742123566723	0
ENSG00000116171	SCP2	6.70467004123528e-11	-0.4	0.000263907052757975	-0.3
ENSG00000116176	TPSG1	0.00293628027554536	-0.5	0.0214499599215226	-0.5
ENSG00000116183	PAPPA2	0.045030568848213	-0.6	0.116548129972913	0.5
ENSG00000116191	RALGPS2	4.03506611605514e-14	0.5	3.50360851534383e-16	0.6
ENSG00000116194	ANGPTL1	0.979170024282389	0	0.502079707409299	-0.1
ENSG00000116198	CEP104	0.0628876231416531	0.1	0.00140350734001217	0.2
ENSG00000116199	FAM20B	0.000700223302974393	-0.2	0.000127183230642799	-0.2
ENSG00000116205	TCEANC2	0.326938414700321	-0.1	0.117166216560059	-0.2
ENSG00000116209	TMEM59	3.2660709278191e-23	-0.5	1.69009153796463e-07	-0.4
ENSG00000116212	LRRC42	0.201148756847276	-0.2	0.19671809218946	0.2
ENSG00000116213	WRAP73	0.631162954355457	-0.1	0.147082347567618	-0.2
ENSG00000116218	NPHS2	0.111287134772035	0.5	0.181377192827051	-0.7
ENSG00000116221	MRPL37	0.00477065661111987	-0.2	0.844728791060329	0
ENSG00000116237	ICMT	0.000268221786274134	-0.2	0.97147576936252	0
ENSG00000116251	RPL22	0.586217317025458	-0.1	0.00919860944013934	-0.2
ENSG00000116254	CHD5	0.276165205304131	-0.4	1.26022149014411e-05	-2.1
ENSG00000116260	QSOX1	4.89525645704628e-09	-0.5	5.06031458230231e-09	0.6
ENSG00000116266	STXBP3	0.890124137247767	0	0.352465762408693	-0.1
ENSG00000116273	PHF13	0.229413903000708	0.2	0.00165312934088217	0.4
ENSG00000116285	ERRFI1	0.0304378678230469	0.4	3.40906087680329e-05	0.7
ENSG00000116288	PARK7	0.847399604401948	0	0.000109464828361018	0.3
ENSG00000116299	ELAPOR1	1.51351756084369e-06	-0.4	0.201464002035258	0.2
ENSG00000116329	OPRD1	0.879414907007038	-0.1	0.514628349917266	-0.4
ENSG00000116337	AMPD2	0.00126966783209699	0.3	1.6345183751039e-05	0.5
ENSG00000116350	SRSF4	0.262510871378818	0.1	0.08620686403075	0.2
ENSG00000116353	MECR	0.578928744825104	0.1	0.367403583488534	-0.1
ENSG00000116396	KCNC4	0.810275355365736	0.1	0.0284204887555982	-0.4
ENSG00000116406	EDEM3	0.588917476366411	0.1	1.23913329676448e-05	0.3
ENSG00000116455	WDR77	0.489474509716219	0.1	0.666562158576257	0.1
ENSG00000116459	ATP5PB	0.00260840867810105	-0.3	7.53251135520784e-06	-0.4
ENSG00000116473	RAP1A	0.888734970436484	0	0.0980748489041365	-0.1
ENSG00000116478	HDAC1	0.00310750253148062	0.3	0.000329617905124239	0.6
ENSG00000116489	CAPZA1	0.660262229718509	0	2.15218320695308e-06	0.3
ENSG00000116497	S100PBP	0.00138201600285269	0.3	0.0589087683549702	0.2
ENSG00000116514	RNF19B	0.368198473031058	0.1	3.37612586879942e-06	0.5
ENSG00000116521	SCAMP3	0.563184286526088	-0.1	0.0767508531192336	0.2
ENSG00000116525	TRIM62	0.10225046205559	0.3	0.230366165849299	0.2
ENSG00000116539	ASH1L	0.0176205900290281	0.1	0.311827481640969	0
ENSG00000116544	DLGAP3	0.840896331277956	0.1	0.0502679864440984	-0.7
ENSG00000116560	SFPQ	0.280301163826843	0.1	0.0511173165735737	0.1
ENSG00000116574	RHOU	0.00190249035691202	-0.3	2.18714157589557e-11	-1.1
ENSG00000116580	GON4L	0.00158963564265567	0.1	0.025082018569549	0.1
ENSG00000116584	ARHGEF2	0.015755862796713	0.2	0.268761710142003	0.1
ENSG00000116586	LAMTOR2	0.00184442384278648	-0.3	0.0344825277301005	-0.2
ENSG00000116604	MEF2D	0.540593138692418	0.1	0.483872484071798	0.1
ENSG00000116641	DOCK7	0.604076350193497	0	0.0241110982347012	-0.1
ENSG00000116649	SRM	0.0994790170961936	0.2	1.20583859391583e-05	0.6
ENSG00000116652	DLEU2L	0.404988439207934	0.3	0.500309234771277	-0.3
ENSG00000116661	FBXO2	0.374778067316447	-0.3	0.795588069046192	0.1
ENSG00000116663	FBXO6	0.0137977767101813	0.5	9.51743402653769e-10	1.2
ENSG00000116667	C1orf21	2.31402066006924e-06	-0.4	0.210624631026914	-0.1
ENSG00000116668	SWT1	0.548608591512955	0.1	0.126266205235786	0.2
ENSG00000116670	MAD2L2	0.0292788226493599	0.4	5.02139417581428e-06	0.8
ENSG00000116675	DNAJC6	0.507653213206054	0.2	0.0787273423814228	0.4
ENSG00000116678	LEPR	0.755655282448381	0.1	0.0365506689970273	0.4
ENSG00000116679	IVNS1ABP	7.84028150236759e-10	-0.5	0.861144676208888	0
ENSG00000116685	KIAA2013	0.000145591183739099	-0.2	0.00165298982773546	-0.2
ENSG00000116688	MFN2	0.315289602400574	0.1	0.320178065548078	0.1
ENSG00000116690	PRG4	0.337499130037429	0.4	0.761610731394273	-0.2
ENSG00000116691	MIIP	0.633187025560415	0.1	0.428841779452343	0.1
ENSG00000116698	SMG7	0.0048220120199858	0.3	0.959148018628743	0
ENSG00000116701	NCF2	9.8715954470828e-13	0.8	2.0975993416321e-12	1.3
ENSG00000116703	PDC	NA	0.3	NA	-0.3
ENSG00000116704	SLC35D1	0.00497025723032322	-0.2	0.000107262060822062	-0.4
ENSG00000116711	PLA2G4A	0.000212708247404494	-0.4	0.748949715385729	-0.1
ENSG00000116717	GADD45A	0.106285257382705	0.2	0.755676675409094	0
ENSG00000116721	PRAMEF1	NA	-0.1	NA	-0.3
ENSG00000116726	PRAMEF12	NA	0	NA	-0.2
ENSG00000116729	WLS	0.663242453582022	0.1	0.38546801750776	0.1
ENSG00000116731	PRDM2	0.00762466166592027	0.3	0.0279096412135553	0.2
ENSG00000116741	RGS2	0.0196857322145204	-0.3	1.32167346341614e-09	1
ENSG00000116745	RPE65	NA	-0.2	NA	-0.5
ENSG00000116747	RO60	0.078992410324738	-0.1	0.000229878788500116	0.2
ENSG00000116748	AMPD1	0.160638604189861	-0.4	4.08648691606223e-10	-1.5
ENSG00000116750	UCHL5	0.297732444470266	0.1	0.0537105253057832	0.2
ENSG00000116752	BCAS2	0.134603880965243	-0.2	0.00427999497710391	0.3
ENSG00000116754	SRSF11	0.366708931179951	0.1	0.0895703138484501	0.1
ENSG00000116761	CTH	0.00379371950969694	-0.4	0.000629161823273152	-0.5
ENSG00000116771	AGMAT	0.106814820648357	-0.2	5.16006417854004e-09	-0.6
ENSG00000116774	OLFML3	0.996242665237187	0	0.382968049852699	0.2
ENSG00000116783	TNNI3K	NA	-0.1	NA	-0.7
ENSG00000116785	CFHR3	0.397296296748872	0.3	0.671078702038292	0.2
ENSG00000116786	PLEKHM2	0.256783397475708	0.1	0.0183945343435174	0.2
ENSG00000116791	CRYZ	0.760239762429118	0	0.0903230415906314	0.2
ENSG00000116793	PHTF1	0.38382510380908	0.1	4.50747988890287e-06	0.5
ENSG00000116809	ZBTB17	0.364222127091561	-0.1	0.20316289008187	-0.1
ENSG00000116815	CD58	0.00313220711372052	-0.3	0.725506251419479	0
ENSG00000116819	TFAP2E	0.603426215334048	0.2	0.807745288806259	0.1
ENSG00000116824	CD2	0.000265598932625881	0.5	3.90706923620104e-08	1
ENSG00000116830	TTF2	0.363823565771747	0.1	0.806337497556793	0
ENSG00000116833	NR5A2	6.28891552887187e-06	-0.4	1.47280322334278e-08	-0.6
ENSG00000116852	KIF21B	7.36880399380042e-14	0.6	3.75408010076019e-14	0.9
ENSG00000116857	TMEM9	0.14174715040122	0.2	0.000540178763050744	0.4
ENSG00000116863	ADPRS	0.623129425782576	0.1	0.455725071752681	0.1
ENSG00000116871	MAP7D1	1.27233722285969e-10	0.5	9.14615564220613e-15	0.7
ENSG00000116874	WARS2	0.789224456142125	0	0.401485054256132	-0.1
